scraper	article	precision	recall	f1_score
justext	Reuters_4.html.gz	0.625	0.14705882352941177	0.2380952380952381
justext	TheGatewayPundit_0.html.gz	1.0	0.6	0.7499999999999999
justext	TheGatewayPundit_1.html.gz	1.0	0.75	0.8571428571428571
justext	TheGatewayPundit_2.html.gz	1.0	0.6923076923076923	0.8181818181818181
justext	TheGatewayPundit_3.html.gz	0.75	0.5454545454545454	0.631578947368421
justext	TheGatewayPundit_4.html.gz	0.9285714285714286	1.0	0.962962962962963
justext	TheGuardian_0.html.gz	0.6944444444444444	0.8064516129032258	0.746268656716418
justext	TheGuardian_1.html.gz	0.7777777777777778	0.9333333333333333	0.8484848484848485
justext	TheGuardian_2.html.gz	0.8333333333333334	1.0	0.9090909090909091
justext	TheGuardian_3.html.gz	0.8571428571428571	1.0	0.923076923076923
justext	TheGuardian_4.html.gz	0.6666666666666666	1.0	0.8
justext	TheIndependent_0.html.gz	0.6	0.02608695652173913	0.049999999999999996
justext	TheIndependent_1.html.gz	0.0	0.0	
justext	TheIndependent_2.html.gz	0.4444444444444444	1.0	0.6153846153846153
justext	TheIndependent_3.html.gz	0.5172413793103449	0.8333333333333334	0.6382978723404256
justext	TheIndependent_4.html.gz	0.09090909090909091	0.125	0.10526315789473685
justext	TheIntercept_0.html.gz	0.8478260869565217	0.9512195121951219	0.8965517241379309
justext	TheIntercept_1.html.gz	0.6666666666666666	0.8571428571428571	0.75
justext	TheIntercept_2.html.gz	0.8928571428571429	0.9259259259259259	0.9090909090909091
justext	TheIntercept_3.html.gz	0.0	0.0	
justext	TheIntercept_4.html.gz	0.7692307692307693	0.813953488372093	0.7909604519774011
justext	TheNation_0.html.gz	0.6538461538461539	1.0	0.7906976744186047
justext	TheNation_1.html.gz	0.7916666666666666	1.0	0.8837209302325582
justext	TheNation_2.html.gz	0.7	1.0	0.8235294117647058
justext	TheNation_3.html.gz	0.64	1.0	0.7804878048780487
justext	TheNation_4.html.gz	0.8181818181818182	1.0	0.9
justext	TheNewYorker_0.html.gz	0.875	1.0	0.9333333333333333
justext	TheNewYorker_1.html.gz	0.8076923076923077	1.0	0.8936170212765957
justext	TheNewYorker_2.html.gz	0.76	1.0	0.8636363636363636
justext	TheNewYorker_3.html.gz	0.75	1.0	0.8571428571428571
justext	TheNewYorker_4.html.gz	0.9019607843137255	0.9019607843137255	0.9019607843137255
justext	TheTelegraph_0.html.gz	0.9285714285714286	0.9069767441860465	0.9176470588235294
justext	TheTelegraph_1.html.gz	0.8296296296296296	0.6292134831460674	0.7156549520766772
justext	TheTelegraph_2.html.gz		0.0	
justext	TheTelegraph_3.html.gz	0.9649122807017544	0.7971014492753623	0.8730158730158731
justext	TheTelegraph_4.html.gz	0.8928571428571429	1.0	0.9433962264150945
justext	WashingtonTimes_0.html.gz	0.8	1.0	0.888888888888889
justext	WashingtonTimes_1.html.gz	0.8571428571428571	1.0	0.923076923076923
justext	WashingtonTimes_2.html.gz	0.8571428571428571	1.0	0.923076923076923
justext	WashingtonTimes_3.html.gz	0.875	1.0	0.9333333333333333
justext	WashingtonTimes_4.html.gz	0.95	1.0	0.9743589743589743
justext	iNews_0.html.gz	1.0	1.0	1.0
justext	iNews_1.html.gz	0.9012345679012346	0.7087378640776699	0.7934782608695652
justext	iNews_2.html.gz	0.7647058823529411	1.0	0.8666666666666666
justext	iNews_3.html.gz	0.92	0.9787234042553191	0.9484536082474226
justext	iNews_4.html.gz	0.7666666666666667	0.8518518518518519	0.8070175438596491
newsplease	APNews_0.html.gz	0.9285714285714286	1.0	0.962962962962963
newsplease	APNews_1.html.gz	0.9285714285714286	1.0	0.962962962962963
newsplease	APNews_2.html.gz	0.9230769230769231	1.0	0.9600000000000001
newsplease	APNews_3.html.gz	0.8	1.0	0.888888888888889
newsplease	APNews_4.html.gz	0.875	1.0	0.9333333333333333
newsplease	CNBC_0.html.gz	1.0	1.0	1.0
newsplease	CNBC_1.html.gz	0.9090909090909091	0.6666666666666666	0.7692307692307692
newsplease	CNBC_2.html.gz	1.0	1.0	1.0
newsplease	CNBC_3.html.gz	1.0	0.6363636363636364	0.7777777777777778
newsplease	CNBC_4.html.gz	1.0	1.0	1.0
newsplease	FoxNews_0.html.gz	0.9285714285714286	1.0	0.962962962962963
newsplease	FoxNews_1.html.gz	0.8529411764705882	1.0	0.9206349206349206
newsplease	FoxNews_2.html.gz	0.75	1.0	0.8571428571428571
newsplease	FoxNews_3.html.gz	0.7368421052631579	1.0	0.8484848484848484
newsplease	FoxNews_4.html.gz	0.6666666666666666	1.0	0.8
newsplease	FreeBeacon_0.html.gz	1.0	1.0	1.0
newsplease	FreeBeacon_1.html.gz	1.0	1.0	1.0
newsplease	FreeBeacon_2.html.gz	1.0	1.0	1.0
newsplease	FreeBeacon_3.html.gz	1.0	1.0	1.0
newsplease	FreeBeacon_4.html.gz	1.0	1.0	1.0
newsplease	LATimes_0.html.gz	0.875	0.6268656716417911	0.7304347826086957
newsplease	LATimes_1.html.gz	0.7678571428571429	1.0	0.8686868686868687
newsplease	LATimes_2.html.gz	0.8333333333333334	0.25	0.3846153846153846
newsplease	LATimes_3.html.gz	0.7547169811320755	0.9523809523809523	0.8421052631578947
newsplease	LATimes_4.html.gz	0.8235294117647058	0.9655172413793104	0.888888888888889
newsplease	OccupyDemocrats_0.html.gz	0.9	1.0	0.9473684210526316
newsplease	OccupyDemocrats_1.html.gz	0.9411764705882353	1.0	0.9696969696969697
newsplease	OccupyDemocrats_2.html.gz	0.9333333333333333	1.0	0.9655172413793104
newsplease	OccupyDemocrats_3.html.gz	0.9655172413793104	1.0	0.9824561403508771
newsplease	OccupyDemocrats_4.html.gz	0.9230769230769231	1.0	0.9600000000000001
newsplease	Reuters_0.html.gz	0.6	1.0	0.7499999999999999
newsplease	Reuters_1.html.gz	0.75	0.8571428571428571	0.7999999999999999
newsplease	Reuters_2.html.gz	0.5	1.0	0.6666666666666666
newsplease	Reuters_3.html.gz	0.0	0.0	
newsplease	Reuters_4.html.gz	0.6756756756756757	0.6756756756756757	0.6756756756756757
newsplease	TheGatewayPundit_0.html.gz	0.8571428571428571	0.6	0.7058823529411764
newsplease	TheGatewayPundit_1.html.gz	0.7777777777777778	0.4375	0.56
newsplease	TheGatewayPundit_2.html.gz	0.8571428571428571	0.46153846153846156	0.6
newsplease	TheGatewayPundit_3.html.gz	0.6666666666666666	0.5454545454545454	0.6
newsplease	TheGatewayPundit_4.html.gz	0.9642857142857143	1.0	0.9818181818181818
newsplease	TheGuardian_0.html.gz	0.9696969696969697	1.0	0.9846153846153847
newsplease	TheGuardian_1.html.gz	0.9375	1.0	0.967741935483871
newsplease	TheGuardian_2.html.gz	0.8823529411764706	1.0	0.9375
newsplease	TheGuardian_3.html.gz	0.8947368421052632	1.0	0.9444444444444444
newsplease	TheGuardian_4.html.gz	1.0	1.0	1.0
newsplease	TheIndependent_0.html.gz	0.8769230769230769	0.991304347826087	0.9306122448979591
newsplease	TheIndependent_1.html.gz	0.7	1.0	0.8235294117647058
newsplease	TheIndependent_2.html.gz	0.7777777777777778	1.0	0.8750000000000001
newsplease	TheIndependent_3.html.gz	0.6666666666666666	1.0	0.8
newsplease	TheIndependent_4.html.gz	0.7272727272727273	1.0	0.8421052631578948
newsplease	TheIntercept_0.html.gz	0.8888888888888888	0.9523809523809523	0.9195402298850575
newsplease	TheIntercept_1.html.gz	0.8666666666666667	0.9285714285714286	0.896551724137931
newsplease	TheIntercept_2.html.gz	0.9259259259259259	0.9259259259259259	0.9259259259259259
newsplease	TheIntercept_3.html.gz	0.0	0.0	
newsplease	TheIntercept_4.html.gz	0.8478260869565217	0.9069767441860465	0.8764044943820224
newsplease	TheNation_0.html.gz	0.8571428571428571	0.7058823529411765	0.7741935483870968
newsplease	TheNation_1.html.gz	0.9090909090909091	0.5263157894736842	0.6666666666666666
newsplease	TheNation_2.html.gz	0.7777777777777778	1.0	0.8750000000000001
newsplease	TheNation_3.html.gz	0.8181818181818182	0.5625	0.6666666666666666
newsplease	TheNation_4.html.gz	0.8181818181818182	1.0	0.9
newsplease	TheNewYorker_0.html.gz	0.9285714285714286	0.6190476190476191	0.742857142857143
newsplease	TheNewYorker_1.html.gz	0.9285714285714286	0.3170731707317073	0.4727272727272727
newsplease	TheNewYorker_2.html.gz	0.9473684210526315	1.0	0.972972972972973
newsplease	TheNewYorker_3.html.gz	0.9230769230769231	1.0	0.9600000000000001
newsplease	TheNewYorker_4.html.gz	0.7857142857142857	0.21153846153846154	0.3333333333333333
newsplease	TheTelegraph_0.html.gz	1.0	0.627906976744186	0.7714285714285715
newsplease	TheTelegraph_1.html.gz	1.0	0.016853932584269662	0.03314917127071823
newsplease	TheTelegraph_2.html.gz	0.0	0.0	
newsplease	TheTelegraph_3.html.gz	1.0	0.036231884057971016	0.06993006993006994
newsplease	TheTelegraph_4.html.gz	1.0	0.6	0.7499999999999999
newsplease	WashingtonTimes_0.html.gz	1.0	1.0	1.0
newsplease	WashingtonTimes_1.html.gz	1.0	1.0	1.0
newsplease	WashingtonTimes_2.html.gz	1.0	1.0	1.0
newsplease	WashingtonTimes_3.html.gz	0.9375	1.0	0.967741935483871
newsplease	WashingtonTimes_4.html.gz	1.0	1.0	1.0
newsplease	iNews_0.html.gz	1.0	1.0	1.0
newsplease	iNews_1.html.gz	0.9357798165137615	1.0	0.966824644549763
newsplease	iNews_2.html.gz	0.9230769230769231	1.0	0.9600000000000001
newsplease	iNews_3.html.gz	0.88	0.9166666666666666	0.8979591836734694
newsplease	iNews_4.html.gz	0.9285714285714286	0.1625	0.2765957446808511
trafilatura	APNews_0.html.gz	0.8666666666666667	1.0	0.9285714285714286
trafilatura	APNews_1.html.gz	0.8666666666666667	1.0	0.9285714285714286
trafilatura	APNews_2.html.gz	0.5217391304347826	1.0	0.6857142857142856
trafilatura	APNews_3.html.gz	0.6666666666666666	1.0	0.8
trafilatura	APNews_4.html.gz	0.8235294117647058	1.0	0.9032258064516129
trafilatura	CNBC_0.html.gz	0.7857142857142857	1.0	0.88
trafilatura	CNBC_1.html.gz	0.7894736842105263	1.0	0.8823529411764706
trafilatura	CNBC_2.html.gz	0.85	1.0	0.9189189189189189
trafilatura	CNBC_3.html.gz	0.6875	1.0	0.8148148148148148
trafilatura	CNBC_4.html.gz	0.8	1.0	0.888888888888889
trafilatura	FoxNews_0.html.gz	0.8214285714285714	1.0	0.9019607843137255
trafilatura	FoxNews_1.html.gz	0.8787878787878788	1.0	0.9354838709677419
trafilatura	FoxNews_2.html.gz	0.0	0.0	
trafilatura	FoxNews_3.html.gz	0.0	0.0	
trafilatura	FoxNews_4.html.gz	0.0	0.0	
trafilatura	FreeBeacon_0.html.gz	0.9285714285714286	1.0	0.962962962962963
trafilatura	FreeBeacon_1.html.gz	0.8333333333333334	1.0	0.9090909090909091
trafilatura	FreeBeacon_2.html.gz	0.875	1.0	0.9333333333333333
trafilatura	FreeBeacon_3.html.gz	0.8	1.0	0.888888888888889
trafilatura	FreeBeacon_4.html.gz	0.9375	1.0	0.967741935483871
trafilatura	LATimes_0.html.gz	0.8783783783783784	0.9701492537313433	0.921985815602837
trafilatura	LATimes_1.html.gz	0.9347826086956522	1.0	0.9662921348314606
trafilatura	LATimes_2.html.gz	0.8333333333333334	1.0	0.9090909090909091
trafilatura	LATimes_3.html.gz	0.8723404255319149	0.9761904761904762	0.9213483146067415
trafilatura	LATimes_4.html.gz	0.8055555555555556	1.0	0.8923076923076924
trafilatura	OccupyDemocrats_0.html.gz	0.8181818181818182	1.0	0.9
trafilatura	OccupyDemocrats_1.html.gz	0.625	0.9375	0.75
trafilatura	OccupyDemocrats_2.html.gz	0.875	1.0	0.9333333333333333
trafilatura	OccupyDemocrats_3.html.gz	0.8709677419354839	0.9642857142857143	0.9152542372881356
trafilatura	OccupyDemocrats_4.html.gz	0.8571428571428571	1.0	0.923076923076923
trafilatura	Reuters_0.html.gz	0.6	1.0	0.7499999999999999
trafilatura	Reuters_1.html.gz	0.75	0.8571428571428571	0.7999999999999999
trafilatura	Reuters_2.html.gz	0.5	1.0	0.6666666666666666
trafilatura	Reuters_3.html.gz	0.0	0.0	
trafilatura	Reuters_4.html.gz	0.5227272727272727	0.6571428571428571	0.5822784810126581
trafilatura	TheGatewayPundit_0.html.gz	1.0	1.0	1.0
trafilatura	TheGatewayPundit_1.html.gz	1.0	1.0	1.0
trafilatura	TheGatewayPundit_2.html.gz	1.0	1.0	1.0
trafilatura	TheGatewayPundit_3.html.gz	0.6470588235294118	1.0	0.7857142857142858
trafilatura	TheGatewayPundit_4.html.gz	0.8709677419354839	1.0	0.9310344827586207
trafilatura	TheGuardian_0.html.gz	1.0	0.9375	0.967741935483871
trafilatura	TheGuardian_1.html.gz	1.0	1.0	1.0
trafilatura	TheGuardian_2.html.gz	1.0	1.0	1.0
trafilatura	TheGuardian_3.html.gz	1.0	0.9411764705882353	0.9696969696969697
trafilatura	TheGuardian_4.html.gz	1.0	1.0	1.0
trafilatura	TheIndependent_0.html.gz	0.9572649572649573	0.9739130434782609	0.9655172413793104
trafilatura	TheIndependent_1.html.gz	0.175	1.0	0.2978723404255319
trafilatura	TheIndependent_2.html.gz	0.8888888888888888	1.0	0.9411764705882353
trafilatura	TheIndependent_3.html.gz	0.8260869565217391	1.0	0.9047619047619047
trafilatura	TheIndependent_4.html.gz	0.24324324324324326	1.0	0.391304347826087
trafilatura	TheIntercept_0.html.gz	0.9285714285714286	0.9512195121951219	0.9397590361445782
trafilatura	TheIntercept_1.html.gz	0.8666666666666667	0.9285714285714286	0.896551724137931
trafilatura	TheIntercept_2.html.gz	0.9259259259259259	0.9259259259259259	0.9259259259259259
trafilatura	TheIntercept_3.html.gz	0.5	0.5	0.5
trafilatura	TheIntercept_4.html.gz	0.9101123595505618	0.9418604651162791	0.9257142857142857
trafilatura	TheNation_0.html.gz	0.42857142857142855	1.0	0.6
trafilatura	TheNation_1.html.gz	0.45454545454545453	1.0	0.625
trafilatura	TheNation_2.html.gz	0.8	1.0	0.888888888888889
trafilatura	TheNation_3.html.gz	0.53125	1.0	0.6938775510204082
trafilatura	TheNation_4.html.gz	0.8333333333333334	1.0	0.9090909090909091
trafilatura	TheNewYorker_0.html.gz	1.0	1.0	1.0
trafilatura	TheNewYorker_1.html.gz	1.0	1.0	1.0
trafilatura	TheNewYorker_2.html.gz	1.0	1.0	1.0
trafilatura	TheNewYorker_3.html.gz	0.9230769230769231	1.0	0.9600000000000001
trafilatura	TheNewYorker_4.html.gz	0.9555555555555556	0.8269230769230769	0.88659793814433
trafilatura	TheTelegraph_0.html.gz	1.0	1.0	1.0
trafilatura	TheTelegraph_1.html.gz	1.0	0.016853932584269662	0.03314917127071823
trafilatura	TheTelegraph_2.html.gz	0.15966386554621848	0.15966386554621848	0.15966386554621848
trafilatura	TheTelegraph_3.html.gz	1.0	0.13768115942028986	0.24203821656050956
trafilatura	TheTelegraph_4.html.gz	1.0	1.0	1.0
trafilatura	WashingtonTimes_0.html.gz	0.7647058823529411	1.0	0.8666666666666666
trafilatura	WashingtonTimes_1.html.gz	0.7647058823529411	1.0	0.8666666666666666
trafilatura	WashingtonTimes_2.html.gz	0.8181818181818182	1.0	0.9
trafilatura	WashingtonTimes_3.html.gz	0.75	1.0	0.8571428571428571
trafilatura	WashingtonTimes_4.html.gz	0.8333333333333334	1.0	0.9090909090909091
trafilatura	iNews_0.html.gz	1.0	1.0	1.0
trafilatura	iNews_1.html.gz	1.0	1.0	1.0
trafilatura	iNews_2.html.gz	1.0	1.0	1.0
trafilatura	iNews_3.html.gz	1.0	1.0	1.0
trafilatura	iNews_4.html.gz	0.7176470588235294	0.7625	0.7393939393939394
