scraper	article	precision	recall	f1_score
justext	Reuters_1.html.gz	0.8408488063660478	1.0	0.9135446685878963
justext	Reuters_2.html.gz	0.5813953488372093	1.0	0.7352941176470588
justext	Reuters_3.html.gz	0.40993788819875776	0.44	0.42443729903536975
justext	Reuters_4.html.gz	0.6804123711340206	0.15348837209302327	0.2504743833017078
justext	TheGatewayPundit_0.html.gz	1.0	0.7921348314606742	0.884012539184953
justext	TheGatewayPundit_1.html.gz	1.0	0.8723958333333334	0.9318497913769124
justext	TheGatewayPundit_2.html.gz	1.0	0.8201219512195121	0.9011725293132328
justext	TheGatewayPundit_3.html.gz	0.8877551020408163	0.6823529411764706	0.7716186252771619
justext	TheGatewayPundit_4.html.gz	0.9722530521642619	1.0	0.9859313449634215
justext	TheGuardian_0.html.gz	0.9702970297029703	0.9989806320081549	0.9844299347061778
justext	TheGuardian_1.html.gz	0.8881239242685026	0.9520295202952029	0.9189670525378452
justext	TheGuardian_2.html.gz	0.966120218579235	1.0	0.9827682045580879
justext	TheGuardian_3.html.gz	0.9581749049429658	1.0	0.9786407766990292
justext	TheGuardian_4.html.gz	0.9454545454545454	1.0	0.9719626168224299
justext	TheIndependent_0.html.gz	0.9069767441860465	0.1449814126394052	0.25
justext	TheIndependent_1.html.gz	0.1422680412371134	0.43670886075949367	0.21461897356143078
justext	TheIndependent_2.html.gz	0.7123287671232876	1.0	0.832
justext	TheIndependent_3.html.gz	0.862012987012987	0.885	0.8733552631578947
justext	TheIndependent_4.html.gz	0.376425855513308	0.43805309734513276	0.40490797546012275
justext	TheIntercept_0.html.gz	0.9648387096774194	1.0	0.982104744705303
justext	TheIntercept_1.html.gz	0.8807615230460922	0.9977298524404086	0.9356040447046301
justext	TheIntercept_2.html.gz	0.9864077669902913	1.0	0.9931573802541545
justext	TheIntercept_3.html.gz	0.7974683544303798	0.9064748201438849	0.8484848484848486
justext	TheIntercept_4.html.gz	0.9693716902819522	0.9919449326303457	0.9805284111473037
justext	TheNation_0.html.gz	0.8984423676012461	1.0	0.946504758779127
justext	TheNation_1.html.gz	0.9781440343962737	1.0	0.9889512769425829
justext	TheNation_2.html.gz	0.9638949671772429	1.0	0.9816155988857939
justext	TheNation_3.html.gz	0.8810541310541311	0.991980753809142	0.9332327423613732
justext	TheNation_4.html.gz	0.9615384615384616	1.0	0.9803921568627451
justext	TheNewYorker_0.html.gz	0.9918446601941747	1.0	0.9959056346266328
justext	TheNewYorker_1.html.gz	0.9850398936170213	1.0	0.9924635739407135
justext	TheNewYorker_2.html.gz	0.9542920847268673	1.0	0.9766115231032515
justext	TheNewYorker_3.html.gz	0.9826209488022546	1.0	0.9912343046671405
justext	TheNewYorker_4.html.gz	0.9938088162456662	0.9933168316831683	0.9935627630601634
justext	TheTelegraph_0.html.gz	0.9753086419753086	0.9186046511627907	0.9461077844311376
justext	TheTelegraph_1.html.gz	0.9583517944173682	0.7977134427438687	0.8706853175002516
justext	TheTelegraph_2.html.gz	0.0	0.0	0.0
justext	TheTelegraph_3.html.gz	0.989041095890411	0.875033665499596	0.9285510145755931
justext	TheTelegraph_4.html.gz	0.9346246973365617	1.0	0.9662077596996245
justext	WashingtonTimes_0.html.gz	0.8743362831858407	1.0	0.9329556185080264
justext	WashingtonTimes_1.html.gz	0.8772321428571429	1.0	0.934601664684899
justext	WashingtonTimes_2.html.gz	0.8679245283018868	1.0	0.9292929292929293
justext	WashingtonTimes_3.html.gz	0.9634369287020109	1.0	0.9813780260707634
justext	WashingtonTimes_4.html.gz	0.9843260188087775	1.0	0.9921011058451817
justext	iNews_0.html.gz	1.0	1.0	1.0
justext	iNews_1.html.gz	0.9621848739495799	0.8986265533028123	0.9293202570172473
justext	iNews_2.html.gz	0.9558139534883721	1.0	0.9774078478002378
justext	iNews_3.html.gz	0.9784263959390863	0.9987046632124352	0.9884615384615385
justext	iNews_4.html.gz	0.9409051599884694	0.958590308370044	0.9496654058772186
newsplease	APNews_0.html.gz	1.0	0.9502164502164502	0.974472807991121
newsplease	APNews_1.html.gz	1.0	1.0	1.0
newsplease	APNews_2.html.gz	1.0	1.0	1.0
newsplease	APNews_3.html.gz	1.0	1.0	1.0
newsplease	APNews_4.html.gz	1.0	1.0	1.0
newsplease	CNBC_0.html.gz	1.0	1.0	1.0
newsplease	CNBC_1.html.gz	1.0	1.0	1.0
newsplease	CNBC_2.html.gz	1.0	1.0	1.0
newsplease	CNBC_3.html.gz	0.9337662337662338	1.0	0.9657488247145736
newsplease	CNBC_4.html.gz	1.0	0.8087431693989071	0.8942598187311178
newsplease	FoxNews_0.html.gz	0.9731369150779896	1.0	0.9863855950812472
newsplease	FoxNews_1.html.gz	0.9450980392156862	0.9907502569373073	0.9673858504766684
newsplease	FoxNews_2.html.gz	0.9239130434782609	1.0	0.96045197740113
newsplease	FoxNews_3.html.gz	0.8513513513513513	1.0	0.9197080291970803
newsplease	FoxNews_4.html.gz	0.8792710706150342	1.0	0.9357575757575758
newsplease	FreeBeacon_0.html.gz	1.0	0.944337811900192	0.9713721618953604
newsplease	FreeBeacon_1.html.gz	1.0	0.6767676767676768	0.8072289156626505
newsplease	FreeBeacon_2.html.gz	1.0	0.8170212765957446	0.8992974238875878
newsplease	FreeBeacon_3.html.gz	1.0	1.0	1.0
newsplease	FreeBeacon_4.html.gz	1.0	1.0	1.0
newsplease	LATimes_0.html.gz	1.0	0.6204379562043796	0.7657657657657658
newsplease	LATimes_1.html.gz	1.0	1.0	1.0
newsplease	LATimes_2.html.gz	1.0	0.9905797101449275	0.9952675646159446
newsplease	LATimes_3.html.gz	1.0	0.9907407407407407	0.9953488372093023
newsplease	LATimes_4.html.gz	1.0	1.0	1.0
newsplease	OccupyDemocrats_0.html.gz	1.0	1.0	1.0
newsplease	OccupyDemocrats_1.html.gz	1.0	0.8890977443609023	0.9412935323383085
newsplease	OccupyDemocrats_2.html.gz	1.0	1.0	1.0
newsplease	OccupyDemocrats_3.html.gz	1.0	0.9520958083832335	0.9754601226993864
newsplease	OccupyDemocrats_4.html.gz	1.0	1.0	1.0
newsplease	Reuters_0.html.gz	1.0	1.0	1.0
newsplease	Reuters_1.html.gz	1.0	0.7981072555205048	0.8877192982456141
newsplease	Reuters_2.html.gz	1.0	1.0	1.0
newsplease	Reuters_3.html.gz	0.8461538461538461	0.3313253012048193	0.4761904761904762
newsplease	Reuters_4.html.gz	0.9393004115226338	1.0	0.9687002652519894
newsplease	TheGatewayPundit_0.html.gz	1.0	0.702247191011236	0.8250825082508251
newsplease	TheGatewayPundit_1.html.gz	1.0	1.0	1.0
newsplease	TheGatewayPundit_2.html.gz	1.0	0.7134146341463414	0.8327402135231317
newsplease	TheGatewayPundit_3.html.gz	1.0	1.0	1.0
newsplease	TheGatewayPundit_4.html.gz	1.0	1.0	1.0
newsplease	TheGuardian_0.html.gz	1.0	0.9834162520729685	0.9916387959866221
newsplease	TheGuardian_1.html.gz	1.0	1.0	1.0
newsplease	TheGuardian_2.html.gz	1.0	0.9683257918552036	0.9839080459770114
newsplease	TheGuardian_3.html.gz	1.0	0.9869494290375204	0.993431855500821
newsplease	TheGuardian_4.html.gz	1.0	1.0	1.0
newsplease	TheIndependent_0.html.gz	1.0	0.9182156133828996	0.9573643410852712
newsplease	TheIndependent_1.html.gz	0.12961443806398687	1.0	0.22948438634713142
newsplease	TheIndependent_2.html.gz	1.0	0.9067796610169492	0.9511111111111111
newsplease	TheIndependent_3.html.gz	1.0	0.9289340101522843	0.9631578947368421
newsplease	TheIndependent_4.html.gz	1.0	0.8118811881188119	0.8961748633879781
newsplease	TheIntercept_0.html.gz	0.9956738768718802	1.0	0.9978322494580624
newsplease	TheIntercept_1.html.gz	0.9820828667413214	1.0	0.9909604519774011
newsplease	TheIntercept_2.html.gz	1.0	1.0	1.0
newsplease	TheIntercept_3.html.gz	1.0	1.0	1.0
newsplease	TheIntercept_4.html.gz	0.9901745123918463	0.9903197418597829	0.9902471218009825
newsplease	TheNation_0.html.gz	1.0	0.665742024965326	0.7993338884263114
newsplease	TheNation_1.html.gz	1.0	0.4736263736263736	0.6428038777032065
newsplease	TheNation_2.html.gz	1.0	0.7729852440408627	0.8719590268886044
newsplease	TheNation_3.html.gz	1.0	0.5461224489795918	0.7064413938753961
newsplease	TheNation_4.html.gz	1.0	1.0	1.0
newsplease	TheNewYorker_0.html.gz	1.0	1.0	1.0
newsplease	TheNewYorker_1.html.gz	1.0	1.0	1.0
newsplease	TheNewYorker_2.html.gz	1.0	1.0	1.0
newsplease	TheNewYorker_3.html.gz	1.0	1.0	1.0
newsplease	TheNewYorker_4.html.gz	0.998767258382643	1.0	0.9993832490440361
newsplease	TheTelegraph_0.html.gz	1.0	0.9393687707641196	0.9687366167023554
newsplease	TheTelegraph_1.html.gz	1.0	0.7431311082426701	0.8526393737437851
newsplease	TheTelegraph_2.html.gz	0.9971098265895953	0.9971098265895953	0.9971098265895953
newsplease	TheTelegraph_3.html.gz	1.0	0.1187718825747374	0.21232546942705824
newsplease	TheTelegraph_4.html.gz	1.0	1.0	1.0
newsplease	WashingtonTimes_0.html.gz	1.0	1.0	1.0
newsplease	WashingtonTimes_1.html.gz	1.0	0.9134860050890585	0.9547872340425532
newsplease	WashingtonTimes_2.html.gz	1.0	0.9643652561247216	0.981859410430839
newsplease	WashingtonTimes_3.html.gz	0.974559686888454	0.9449715370018975	0.9595375722543352
newsplease	WashingtonTimes_4.html.gz	1.0	1.0	1.0
newsplease	iNews_0.html.gz	1.0	1.0	1.0
newsplease	iNews_1.html.gz	1.0	0.9967061923583662	0.9983503794127351
newsplease	iNews_2.html.gz	1.0	0.87375	0.9326217478318879
newsplease	iNews_3.html.gz	1.0	1.0	1.0
newsplease	iNews_4.html.gz	0.9963660389824909	0.8920437740313517	0.9413233458177277
trafilatura	APNews_0.html.gz	0.9664031620553359	1.0	0.9829145728643216
trafilatura	APNews_1.html.gz	0.9652173913043478	1.0	0.9823008849557522
trafilatura	APNews_2.html.gz	0.967391304347826	1.0	0.9834254143646408
trafilatura	APNews_3.html.gz	0.9035087719298246	1.0	0.9493087557603688
trafilatura	APNews_4.html.gz	0.9684601113172542	1.0	0.9839773798303487
trafilatura	CNBC_0.html.gz	1.0	1.0	1.0
trafilatura	CNBC_1.html.gz	1.0	1.0	1.0
trafilatura	CNBC_2.html.gz	1.0	1.0	1.0
trafilatura	CNBC_3.html.gz	0.9337662337662338	1.0	0.9657488247145736
trafilatura	CNBC_4.html.gz	1.0	1.0	1.0
trafilatura	FoxNews_0.html.gz	0.9902998236331569	1.0	0.9951262738147983
trafilatura	FoxNews_1.html.gz	0.9747729566094854	1.0	0.9872253449156873
trafilatura	FoxNews_2.html.gz	0.8895348837209303	1.0	0.9415384615384615
trafilatura	FoxNews_3.html.gz	0.8186274509803921	0.9881656804733728	0.8954423592493298
trafilatura	FoxNews_4.html.gz	0.8238866396761133	1.0	0.9034406215316315
trafilatura	FreeBeacon_0.html.gz	1.0	1.0	1.0
trafilatura	FreeBeacon_1.html.gz	1.0	1.0	1.0
trafilatura	FreeBeacon_2.html.gz	1.0	1.0	1.0
trafilatura	FreeBeacon_3.html.gz	1.0	1.0	1.0
trafilatura	FreeBeacon_4.html.gz	1.0	1.0	1.0
trafilatura	LATimes_0.html.gz	0.993801652892562	0.9989615784008308	0.9963749352667012
trafilatura	LATimes_1.html.gz	0.9622322435174746	1.0	0.9807526572823901
trafilatura	LATimes_2.html.gz	0.9324324324324325	1.0	0.965034965034965
trafilatura	LATimes_3.html.gz	0.9515181194906954	0.9994855967078189	0.9749121926743602
trafilatura	LATimes_4.html.gz	0.9063545150501672	1.0	0.9508771929824561
trafilatura	OccupyDemocrats_0.html.gz	0.8833746898263027	1.0	0.938076416337286
trafilatura	OccupyDemocrats_1.html.gz	0.8404423380726699	1.0	0.913304721030043
trafilatura	OccupyDemocrats_2.html.gz	0.9377162629757786	1.0	0.967857142857143
trafilatura	OccupyDemocrats_3.html.gz	0.9100817438692098	1.0	0.9529243937232525
trafilatura	OccupyDemocrats_4.html.gz	0.8886509635974305	1.0	0.9410430839002267
trafilatura	Reuters_0.html.gz	0.7924528301886793	1.0	0.8842105263157896
trafilatura	Reuters_1.html.gz	0.9462686567164179	1.0	0.9723926380368098
trafilatura	Reuters_2.html.gz	0.7978723404255319	1.0	0.8875739644970414
trafilatura	Reuters_3.html.gz	0.7945205479452054	0.3493975903614458	0.48535564853556484
trafilatura	Reuters_4.html.gz	0.9759174311926605	0.9781609195402299	0.9770378874856487
trafilatura	TheGatewayPundit_0.html.gz	1.0	1.0	1.0
trafilatura	TheGatewayPundit_1.html.gz	1.0	1.0	1.0
trafilatura	TheGatewayPundit_2.html.gz	1.0	1.0	1.0
trafilatura	TheGatewayPundit_3.html.gz	0.7657657657657657	1.0	0.8673469387755102
trafilatura	TheGatewayPundit_4.html.gz	0.9619151251360174	1.0	0.9805879090404881
trafilatura	TheGuardian_0.html.gz	1.0	0.9831309041835358	0.9914937053419531
trafilatura	TheGuardian_1.html.gz	1.0	1.0	1.0
trafilatura	TheGuardian_2.html.gz	1.0	1.0	1.0
trafilatura	TheGuardian_3.html.gz	1.0	0.9869494290375204	0.993431855500821
trafilatura	TheGuardian_4.html.gz	1.0	1.0	1.0
trafilatura	TheIndependent_0.html.gz	0.9029605263157895	0.9945652173913043	0.9465517241379311
trafilatura	TheIndependent_1.html.gz	0.15369649805447472	1.0	0.2664418212478921
trafilatura	TheIndependent_2.html.gz	0.8754208754208754	1.0	0.933572710951526
trafilatura	TheIndependent_3.html.gz	0.9146341463414634	1.0	0.9554140127388536
trafilatura	TheIndependent_4.html.gz	0.33883058470764615	1.0	0.5061590145576708
trafilatura	TheIntercept_0.html.gz	0.9956724367509987	1.0	0.9978315262718932
trafilatura	TheIntercept_1.html.gz	0.9820828667413214	1.0	0.9909604519774011
trafilatura	TheIntercept_2.html.gz	1.0	1.0	1.0
trafilatura	TheIntercept_3.html.gz	1.0	1.0	1.0
trafilatura	TheIntercept_4.html.gz	0.9894141531322506	0.9992677211482133	0.9943165257942291
trafilatura	TheNation_0.html.gz	0.8450867052023121	1.0	0.9160401002506265
trafilatura	TheNation_1.html.gz	0.9234113712374582	1.0	0.9601808381151103
trafilatura	TheNation_2.html.gz	0.9912568306010929	1.0	0.995609220636663
trafilatura	TheNation_3.html.gz	0.8263750828363154	1.0	0.9049346879535559
trafilatura	TheNation_4.html.gz	0.9900990099009901	1.0	0.9950248756218906
trafilatura	TheNewYorker_0.html.gz	1.0	1.0	1.0
trafilatura	TheNewYorker_1.html.gz	1.0	1.0	1.0
trafilatura	TheNewYorker_2.html.gz	1.0	1.0	1.0
trafilatura	TheNewYorker_3.html.gz	0.9942965779467681	1.0	0.9971401334604385
trafilatura	TheNewYorker_4.html.gz	0.9990002499375156	0.9866699580350531	0.9927968206656731
trafilatura	TheTelegraph_0.html.gz	1.0	1.0	1.0
trafilatura	TheTelegraph_1.html.gz	1.0	0.020099575880508945	0.039407086044830085
trafilatura	TheTelegraph_2.html.gz	0.9971098265895953	0.9971098265895953	0.9971098265895953
trafilatura	TheTelegraph_3.html.gz	1.0	0.20010772959870723	0.33348294434470377
trafilatura	TheTelegraph_4.html.gz	1.0	1.0	1.0
trafilatura	WashingtonTimes_0.html.gz	1.0	1.0	1.0
trafilatura	WashingtonTimes_1.html.gz	1.0	1.0	1.0
trafilatura	WashingtonTimes_2.html.gz	1.0	1.0	1.0
trafilatura	WashingtonTimes_3.html.gz	0.97632058287796	1.0	0.9880184331797235
trafilatura	WashingtonTimes_4.html.gz	1.0	1.0	1.0
trafilatura	iNews_0.html.gz	1.0	1.0	1.0
trafilatura	iNews_1.html.gz	1.0	1.0	1.0
trafilatura	iNews_2.html.gz	1.0	1.0	1.0
trafilatura	iNews_3.html.gz	1.0	1.0	1.0
trafilatura	iNews_4.html.gz	0.9882903981264637	0.9985211475894705	0.9933794321023981
